"","channel_name","location","channel_id","lat_long2","no_videos","wordcount","mean_syl_sec","latitude","longitude","scaled_count","local_gvalues1","local_gvalues5","local_gvalues10","local_gvalues25","local_gvalues50","inv_dist200","inv_dist1000"
"1 178","City of Livingston CA","Livingston, California","UCB_ZmQZIHELh-ECEPZ2VwZg","(37.3868826, -120.7235329)",22,302150,5.16346135129617,37.3868826,-120.7235329,34921.875,-0.200347435920072,0.04850109142555,0.25728468346913,0.725614420081997,-0.131300158962039,0.188910091778801,0.35123312973687
"1 179","Township Council Meetings","Sewell, New Jersey","UCqFPQ63LV3q5cA_yjnCnsmA","(39.7397316, -75.0685712)",39,852928,5.1634060207369,39.7397316,-75.0685712,38906.25,-0.453690756577738,0.564630970639739,0.0946519826738772,0.45854629432973,1.70194858099248,0.100987416126398,-0.150899366883083
"1 180","Minnesota YMCA YIG Youth in Government","Minneapolis, Minnesota","UCcr5YqIWxXtSQ4NbKzhQoCA","(44.9774001, -93.2307091)",10,3709,5.16294024415103,44.9774001,-93.2307091,32109.375,1.64555875817487,2.11606875295723,2.49265612202517,1.50813465117732,0.361610553834651,2.55306502266464,2.5165501002387
"1 181","City of Arlington, TX","Arlington, Texas","UCmEJ9qX33iCpEKauFojkybg","(32.735687, -97.10806559999999)",1063,464499,5.16256491557854,32.735687,-97.1080656,278906.25,0.535761280972204,0.535761280972204,0.719342318974798,0.118356275023131,-0.543822633431744,0.495600690043466,-0.0548377875034448
"1 182","City of Richfield","Richfield, Minnesota","UCW3EbpPy_Xwb2moaUUOFhVA","(44.8832982, -93.28300209999999)",458,1609502,5.15974397009167,44.8832982,-93.2830021,137109.375,1.9784354050855,1.82881488686525,2.1346903383222,0.990965136914349,0.361610553834651,2.37623662875456,2.27830987992299
"1 183","Louisiana Gov","Baton Rouge, Louisiana","UCu6XLJo8g_k5IZX6sjpV14A","(30.4528716, -91.18897740000001)",138,399602,5.1592023812729,30.4528716,-91.1889774,62109.375,-0.559649756438024,-1.5924606538414,-1.41211504553117,-2.48599230872743,-1.52206600561861,-0.435867917056079,-1.7423856186152
"1 184","City of Plattsburgh, New York","Plattsburgh, New York","UC7H36PiuYNJJkZpczbLvCbw","(44.6994873, -73.4529124)",1,9445,5.15836775985624,44.6994873,-73.4529124,30000,0.5829601721383,0.416851447331775,0.299494238350562,0.908266137891077,-0.644681902769143,0.056739547742747,-0.185713116771932
"1 185","AroundTulareCounty","Tulare County, California","UCI-iY8dkFYiDdTAHhtFglRg","(36.1341739, -118.8596804)",7,3397,5.15488829618998,36.1341739,-118.8596804,31406.25,0.487943998033197,-0.418055444476351,-0.107817534865248,-0.623378753900233,-0.23488051621198,-0.0621833670660499,0.0918280331618836
"1 186","City of Cocoa, Florida","Cocoa, Florida","UCbWJK7XQyPVBmp15Fwoa4jA","(28.3861159, -80.7419984)",35,196867,5.1541985304727,28.3861159,-80.7419984,37968.75,1.40032170945814,1.52665474083384,1.98331540937299,1.8138329662484,0.0378934284528517,2.1695455901791,1.79539945392145
"1 187","eXplore Xenia","Xenia, Ohio","UCUFFzFWxDl_DMOe9J7QzmgA","(39.686438, -83.929177)",36,197508,5.15352666898025,39.686438,-83.929177,38203.125,1.13165930342003,1.69167158912574,0.496096048412809,-0.454220568919735,-1.39962617046209,0.350302278795972,-0.509845115214644
"1 188","Germantown Municipal Television","Germantown, Tennessee","UC4td-0odYtwzyFJSF6jN34w","(35.0971915, -89.8414354)",188,888272,5.15089124046902,35.0971915,-89.8414354,73828.125,-3.14958506545641,-0.525599268735,-2.38094019419114,-2.49139410291297,-2.81421631137537,-0.323153583907097,-3.44850473901732
"1 189","cityofhayward","Hayward, California","UC-t5eCY7p3nbBalxbMP9vFQ","(37.6708446, -122.0857338)",78,392456,5.15026919968249,37.6708446,-122.0857338,48046.875,0.0499963476147,0.342793356274552,0.431679879118088,0.615130222921086,-0.0361038499781619,0.355941402737084,0.342874656408793
"1 190","City of Rochester, NY .Mayor's Office","Rochester, New York","UC6E4c_jmhJPH7kR_GKnbpug","(43.1569913, -77.6148934)",311,437303,5.15016713723757,43.1569913,-77.6148934,102656.25,0.152228027037399,0.412363627215176,0.146815725083076,1.3232500043504,1.00916834961775,0.325457538048803,0.0627513301419577
"1 191","Suffolk County Government","Yaphank, New York","UCBY8LgV6_y7QUn0c4lgxurw","(40.8298283, -72.9187438)",42,118481,5.14985830905636,40.8298283,-72.9187438,39609.375,-0.982426490792452,-0.731714789629598,-0.573170042767501,-0.700005313884463,0.0530399253026502,-0.919076141615494,-0.628711499950307
"1 192","CityofVacaville","Vacaville, California","UCLC4Gd7Z4rwlWOciZVhlJJw","(38.3565773, -121.9877444)",22,48678,5.14890547849714,38.3565773,-121.9877444,34921.875,0.169544915281945,0.600354549863112,0.401607086942641,0.498425633013323,0.438262000675145,0.360715657505968,0.456533658847638
"1 193","City of Willmar","Willmar, Minnesota","UCtCdc2xGb0Hvrk6dd5OpmoA","(45.1223711, -95.048659)",196,1137186,5.14886618231302,45.1223711,-95.048659,75703.125,0.0257503084998049,-0.0109659388356771,0.545627992964269,1.50007139704315,0.860396841797406,1.4037783611903,1.19211996105478
"1 194","FrederickCountyMD","Frederick County, Maryland","UCxww6nBEuO-ZiYZRN65rsBw","(39.3844507, -77.4701972)",32,95791,5.14829986451617,39.3844507,-77.4701972,37265.625,-0.0710426798541287,-0.533912298766709,-0.156526676634345,0.666123059306782,0.259224171520428,0.0357428944411064,-0.40659066212723
"1 195","City of Fremont, CA","Fremont, California","UCLm12bAo9z_1ob9UG69ZGKQ","(37.5482697, -121.9885719)",46,60882,5.14829435625673,37.5482697,-121.9885719,40546.875,0.263650843012058,0.0518320605144389,0.483094307504018,0.615130222921086,-0.272234982198811,0.409819366992393,0.375782883780312
"1 196","Daniel, Utah Town Meetings","Daniel, Utah","UCNl9vzo3Afm_qhRoXdDrqPg","(40.4720026, -111.4314629)",34,180259,5.14797527774663,40.4720026,-111.4314629,37734.375,0.899797181276204,1.15129731215929,0.761490846525914,0.475388393149518,1.34362418118686,0.8618682288162,1.44887615905761
"1 197","City of Elk River","Elk River, Minnesota","UCdrWdP44oLkWv-hc0SIWF6g","(45.33772829999999, -93.56911219999999)",145,81092,5.14789281713026,45.3377283,-93.5691122,63750,0.955221342292938,0.916327814368585,2.1856412607784,1.65599349316028,1.13242899115967,2.05507914815873,1.69469605898212
"1 198","City of Ellsworth, Maine","Ellsworth, Maine","UCAoSufogSQbl5N5AtUIid4Q","(44.5434095, -68.4194641)",93,736465,5.14616946376047,44.5434095,-68.4194641,51562.5,-0.380814975273509,0.436954256822175,0.402405426972709,-0.143265829292605,-0.418715820073415,0.220656856848888,-0.00772688257348001
"1 199","City of Aztec","Aztec, New Mexico","UCfNiVUYD4XKKwxOhtNvCauA","(36.8222261, -107.9928455)",65,478860,5.14561783889422,36.8222261,-107.9928455,45000,0.481927157915746,0.539624146249747,0.367361815040695,0.889436124797283,0.763630974222241,0.983569291129018,1.04677384146296
"1 200","Philadelphia City Council","Philadelphia, Pennsylvania","UC9bXJCRFPLxMhT22nZ7t8XA","(39.9523789, -75.1635996)",831,4674063,5.14371205516383,39.9523789,-75.1635996,224531.25,0.37212638392932,0.0935873327770765,0.416588639230057,0.236659660748439,0.44181063024284,1.107340634691,0.595777209499799
"1 201","City of Brooklyn, Ohio","Brooklyn, Ohio","UCRRKkTWR8peOgYgo4JvhxWA","(41.4301349, -81.7512107)",56,399046,5.14345517558511,41.4301349,-81.7512107,42890.625,-0.599970106200988,-0.328374207418713,-0.90132866256122,-0.577859291112295,-0.785932719449124,-0.976038494847968,-1.21700625935193
"1 202","City of Crescent City, California","Crescent City, California","UCc8LIkDxscuciAFNB9yEEMA","(41.7557501, -124.2025913)",25,195993,5.14285497843612,41.7557501,-124.2025913,35625,-0.516384359320822,-0.169080408763168,0.308788302634429,0.409983016275127,0.818830559999635,-0.0763482256279953,0.574067145481889
"1 203","Kentucky Department for Local Government - DLG","Frankfort, Kentucky","UC4CErK3o_ZmjaQNdxYDUqtg","(38.1839425, -84.8144551)",13,3311,5.142414666818,38.1839425,-84.8144551,32812.5,-0.961662715410727,-1.54025458531438,-0.494194573802181,-0.441685810080604,-1.06779943458873,-0.946776725943021,-2.42422770098914
"1 204","City of Meridian","Meridian, Idaho","UCcQl8wZRqYIfxccWrUJBewg","(43.6121087, -116.3915131)",463,2034393,5.14185884246486,43.6121087,-116.3915131,138281.25,1.54331914823786,0.120716507942681,0.778357038691774,0.654745804039087,1.07330912778931,0,0.962522704236865
"1 205","VT Environmental Assistance Office","Montpelier, Vermont","UCS2vjqFSHAqKkHvRSk0Fy1w","(44.2560755, -72.5845027)",7,23214,5.14079389238557,44.2560755,-72.5845027,31406.25,-0.18271116238031,0.321314805936713,-0.00918816989800836,-0.262143858645427,-0.496139910633561,-0.0436097627351825,-0.269900763089549
"1 206","BeatriceNE","Beatrice, Nebraska","UCU5o7cx5DzXuWYZhcetoZAg","(40.1989041, -96.663812)",5,22351,5.13929631414979,40.1989041,-96.663812,30937.5,0.497242105418965,-0.103554275100619,-0.269278746144242,-0.821467689554442,-1.34961461473233,-0.297348476496363,-0.17924299373448
"1 207","Westville Indiana","Westville, Indiana","UCLcCLBCsqiXSuVu_jJfGKaw","(41.54142969999999, -86.9005825)",21,130629,5.13910191681453,41.5414297,-86.9005825,34687.5,0.533277224402294,0.454334576915999,0.0768087110171891,0.581195774855185,-0.198329604254043,0.412173913318266,-0.316994138188554
"1 208","City of Laconia, NH","Laconia, New Hampshire","UCDfxg8m4IMiGZikLF5pbE_g","(43.5278546, -71.4703509)",125,1506776,5.13889190932806,43.5278546,-71.4703509,59062.5,0.109697136664712,0.259542127084411,0.649793969394835,-0.602233781625291,-0.418715820073415,0.39209611038651,-0.00642125855129786
"1 209","North Augusta SC 20/20 City Council Meetings Etc.","North Augusta, South Carolina","UCkwe765ru7YpKlWoeCj0DxA","(33.5018026, -81.9651152)",1,6523,5.13854205292136,33.5018026,-81.9651152,30000,-0.151663523304263,-0.709619513935029,-1.31189460115018,-2.63067244735852,-2.44036926897688,-1.27341911661033,-2.26446516337425
"1 210","City of West Melbourne","West Melbourne, Florida","UC0rw9-ZqduSTcs6uBNU7_ag","(28.0716832, -80.65338779999999)",17,242240,5.13844752149691,28.0716832,-80.6533878,33750,-0.889984314463314,1.26611461164956,1.27957360212545,1.8138329662484,0.0378934284528517,1.28781717739001,0.996766132957946
"1 211","City Of Fort Morgan","Fort Morgan, Colorado","UCo7J2v3KqEOx45rG-GxlJOg","(40.2502582, -103.7999509)",49,567941,5.13790564473849,40.2502582,-103.7999509,41250,1.3725663618365,1.98606464068388,1.42505109987836,0.482557876909111,0.382995954656286,2.62467501061434,1.88263995465479
"1 212","Putnam County TN Government","Cookeville, Tennessee","UC2D4OD-kL2jUOtpY0KHktFA","(36.1494165, -85.5229902)",56,258272,5.13771061395664,36.1494165,-85.5229902,42890.625,-1.03300350858096,-1.88954858090764,-0.631865924329545,-1.43787326181736,-2.22591374344205,-0.999523442620156,-2.73894291450051
"1 213","County Of Del Norte","Del Norte County, California","UC7jaWC4x7QAq1bgC2L-aYvw","(41.7076287, -123.9659708)",75,808018,5.1359771067389,41.7076287,-123.9659708,47343.75,-0.0416569467680232,-0.0792214059095192,0.130404944196858,0.429796064485083,0.818830559999635,0.680904754381175,0.54102507402194
"1 214","City Of Durant Council Chambers","Durant, Oklahoma","UCQO-_Crp48w7jN-mZ0oGGVQ","(33.992975, -96.378669)",20,240612,5.1359026509586,33.992975,-96.378669,34453.125,0.260686127599597,-0.474649892689121,0.226369316032185,-0.16888713373653,-1.02952160594831,-0.359667512181057,-0.868563490132067
"1 215","Municipal Meeting","Lower Providence Township, Pennsylvania","UCYkaKwd_1OokRKlvteABFZQ","(40.1433257, -75.42281899999999)",123,1375575,5.13510190571338,40.1433257,-75.422819,58593.75,0.654394043530834,1.25819336052868,1.22771532189644,0.994113510150782,0.576570784752493,1.19627081891306,0.75445189383574
"1 216","City of Lakewood","Lakewood, Washington","UC6kjNiFzrc9PwiTF_zTTaRQ","(47.1717649, -122.518458)",13,240917,5.13439067167648,47.1717649,-122.518458,32812.5,-0.603409247064925,-0.573501498884168,0.0156006711932762,0.235646375475755,0.579722336215406,-0.569534040242956,-0.497466986062273
"1 217","The City of Frederick","Frederick, Maryland","UCTig2g9-KiZFgNg8kYxeKXA","(39.41426879999999, -77.4105409)",147,263820,5.13326123325436,39.4142688,-77.4105409,64218.75,-0.742798499592246,-1.50909605590436,-0.0621966515889487,1.44180462813798,0.0956496393547202,0.09348098411933,-0.481595158949844
"1 218","City of Santa Maria, California","Santa Maria, California","UCAmcDZPVzV6jUnVIof3F7dw","(34.9530337, -120.4357191)",152,1163548,5.13306398052307,34.9530337,-120.4357191,65390.625,0.545944739634538,0.949152767675728,0.15531292864309,-0.187733952630207,-0.190370776687896,0.891173960072374,0.192565290787005
"1 219","WestminsterCO","Westminster, Colorado","UCJeyak1VUsnc1rPehZPNswg","(39.8366528, -105.0372046)",84,61894,5.13298779861758,39.8366528,-105.0372046,49453.125,0.317922028595876,-0.180402660739068,0.749070415033691,1.23374504777923,1.59319411387801,0.641479855815364,0.938987127489506
"1 220","City of Galesburg, IL","Galesburg, Illinois","UCaRXtxhs0iGsSDksooZwC7g","(40.94781580000001, -90.3712395)",2,2880,5.13292259556105,40.9478158,-90.3712395,30234.375,-0.454924350189301,-0.76793774711391,0.330383404776188,-0.483051922684297,-1.17702682757715,-1.10093361224975,-1.52000884329853
"1 221","City of Haysville Kansas","Haysville, Kansas","UC3XUt81Il2JWijJiV6yqnNw","(37.5644615, -97.3522675)",58,213598,5.13044937825499,37.5644615,-97.3522675,43359.375,-0.169647095091435,-0.634879145334418,-0.633148911137076,0.362096525454285,0.822118379061277,-0.224772259361968,-0.471412085163584
"1 222","City of Auburn, Maine","Auburn, Maine","UCn4hg3vz0ftbcLee4mz-1Dw","(44.0978509, -70.2311655)",9,71279,5.13028838628589,44.0978509,-70.2311655,31875,1.0092534354247,1.02984879457825,-0.340858416524887,0.356878692451371,-0.418715820073415,0.668111870257996,0.581916812953104
"1 223","Town of Lebanon","Lebanon, Maine","UCZV2ij7vU73Dh8C1JAI3QWQ","(43.40066969999999, -70.91937899999999)",11,90835,5.1299897389521,43.4006697,-70.919379,32343.75,-0.21834727440809,0.334823245486994,0.453592830623356,-0.656069248590075,-0.364256546775371,0.108101863008021,-0.130096881825112
"1 224","SHTV1","Sterling Heights, Michigan","UC0n_eLFiW2cCJ_24TSn9DjA","(42.5803122, -83.0302033)",12,10455,5.1299540914367,42.5803122,-83.0302033,32578.125,0.500353646481211,-0.889896487118371,0.169931396836,-0.911264091960048,0.508712688089692,-0.547648924555366,-0.737341884644846
"1 225","City of Belleville Council Meetings & Misc. videos","Belleville, Illinois","UCgQcRTdHErSn7yG1AP742Vg","(38.5122211, -89.9843597)",99,701958,5.1295633580802,38.5122211,-89.9843597,52968.75,-2.06085853385798,0.550750652391014,-0.565820601065136,-0.940923159363314,-1.07572724876637,-0.761775823440968,-2.31710728506047
"1 226","The Municipal Art Society of New York","New York, New York","UC85K3UNE3_ZnDaDJUOWwedw","(40.7589167, -73.9752018)",135,383234,5.12882747085825,40.7589167,-73.9752018,61406.25,-0.830411897100424,0.0501500880730547,-0.524161151679276,0.408165502308594,0.265862017408446,0.193512815561012,0.109212414751654
"1 227","Port Orange Government Television","Port Orange, Florida","UCTYNmc7tZVRrB2NH5-Oj7hg","(29.1265036, -81.0207434)",34,258420,5.12834199676143,29.1265036,-81.0207434,37734.375,3.13827073537806,2.63332319230895,2.62577228739944,1.8138329662484,-0.00576195175746958,2.89925167779777,1.87343085963382
"1 228","Johnson County, KS Government","Olathe, Kansas","UCUMpFQU8E0ifkWVrRz46tyQ","(38.881448, -94.82008990000001)",238,965671,5.12797791149644,38.881448,-94.8200899,85546.875,-0.402575249277731,-0.3407369871694,-0.190570824225078,0.115717057620651,-1.09468254802176,-0.835333119565362,-0.721144469021709
"1 229","Decatur, Indiana","Decatur, Indiana","UCYCQSTh8vJ2DEH8IrkbkD3g","(40.830603, -84.9291329)",5,3797,5.12786024109729,40.830603,-84.9291329,30937.5,-0.627832605034261,-0.269341621112982,0.429886398401211,-0.183932051343939,0.0634139475820914,0.156389034529302,-0.698089085042493
"1 230","City of Bellevue Nebraska","Bellevue, Nebraska","UCZc74_1IgTNR4-YuLknTAJw","(41.1543623, -95.9145568)",138,815686,5.12737657093889,41.1543623,-95.9145568,62109.375,-0.36942815495393,0.125793401446295,-0.567206990221981,-0.750245442155317,-0.308467036068672,-0.567604604718266,-0.218318177880258
"1 231","FridleyMunicipalTV","Fridley, Minnesota","UCgguNa9ShDCIeSXqFZbzphg","(45.084944, -93.26286089999999)",82,278780,5.1264457282734,45.084944,-93.2628609,48984.375,1.95024101258286,1.94283572136921,2.19205481878108,1.50813465117732,0.79327335313143,2.34994900046827,2.28566956608816
"1 232","City of Nowthen MN","Nowthen, Minnesota","UCydgQQVA1NUIh3PUbWeZ04w","(45.3324984, -93.44670149999999)",119,1311262,5.12605406338522,45.3324984,-93.4467015,57656.25,0.550886302495384,1.0171058677213,2.1856412607784,1.50813465117732,0.810917021533517,1.99282008869167,1.89193652526847
"1 233","City of Longmont Colorado","Longmont, Colorado","UCH5_wkpLrKYb1JuUk6-UdNg","(40.1672068, -105.1019275)",224,1847557,5.12360003415671,40.1672068,-105.1019275,82265.625,0.583049853816057,0.186499044429871,0.972779914146682,0.670880546739146,1.35921441143009,0.800871759847355,0.871080815525484
"1 234","County of San Mateo","San Mateo County, California","UC2bWDXcW6FfdxVyR-V34oag","(37.4337342, -122.4014193)",15,26956,5.12284763088041,37.4337342,-122.4014193,33281.25,0.42068266615009,0.344629069174281,0.557531093128663,0.615130222921086,-0.272234982198811,0.607113016104539,0.542795132928646
"1 235","City of Casper, Wyoming","Casper, Wyoming","UCK-zvDPcmvu0mPRD2LPc6ng","(42.8500769, -106.3251749)",106,1477011,5.12206744392299,42.8500769,-106.3251749,54609.375,1.27508168622126,1.00259298419852,1.0515505592034,1.06606517752755,1.3948710679917,0,1.77627197357879
"1 236","City of Springfield MA","Springfield, Massachusetts","UCKWQmyAdZvtvGGN6rAFNJcA","(42.1014831, -72.589811)",10,7985,5.12146706651226,42.1014831,-72.589811,32109.375,-0.641354482600201,-0.114892014049392,-0.893260260535005,-0.723426055208854,-0.103508592673354,-0.989072551872821,-0.564691660905096
"1 237","City of Sherwood","Sherwood, Oregon","UC4hM1ujLIVpZAqSr0vM0Z7g","(45.3562638, -122.8402122)",142,1392696,5.12131335805559,45.3562638,-122.8402122,63046.875,0.285218896991222,0.647497856158381,-0.0154323381560241,0.154577464006623,0.724515995079106,0.211782090698426,0.396480990570988
"1 238","City of Idaho Falls","Idaho Falls, Idaho","UCE2S6lYv_OBcXSLi1drW8Ng","(43.49266069999999, -112.0407584)",19,11786,5.11889522222354,43.4926607,-112.0407584,34218.75,-0.26942524622672,0.498711735488376,0.78129890481287,1.13321380321608,1.5884104227718,-0.648297009053091,0.849452272902564
"1 239","Rutherford County Government","Murfreesboro, Tennessee","UCGdwu25OPaVj086VWWKtf1A","(35.822984, -86.3966562)",1153,8516795,5.11851556566303,35.822984,-86.3966562,3e+05,-0.0998850747378831,-0.356878582221981,-0.692636128524699,-1.25968762387089,-2.28595461230999,-0.993514008334584,-2.16066083672061
"1 240","City of River Falls","River Falls, Wisconsin","UCoLgQPc-xuxbXrce-2ume-w","(44.8613563, -92.6238082)",14,39228,5.11775404794602,44.8613563,-92.6238082,33046.875,0.906918871543293,1.99454260542972,1.68356568367614,2.23165533645451,0.883582570739309,2.23786450307699,2.01957685760954
"1 241","City of Evanston, IL","Evanston, Illinois","UChIEhm-DpDtCj0aEKKe_O9A","(42.0450722, -87.68769689999999)",201,540070,5.11480655914366,42.0450722,-87.6876969,76875,1.08139445501866,0.935912237152679,0.693793933460683,-0.439555033384203,0.0848762588711798,0.623929716380417,0.37138251065599
"1 242","City Of Mayer, MN","Mayer, Minnesota","UC76IJmnDuxPuOAjO_qTvuOQ","(44.8849625, -93.88774529999999)",55,507894,5.11351658117384,44.8849625,-93.8877453,42656.25,0.812406265613275,1.11742889597391,1.59652065535454,1.29179774820395,0.664532175655221,1.95408979835751,1.74179445785489
"1 243","Marshall County Iowa","Marshall County, Iowa","UC2SRE_isBm8PyHrZNXf3nsA","(42.0407088, -92.9375739)",80,474455,5.11350639448777,42.0407088,-92.9375739,48515.625,-0.650769571342158,-1.11445221081765,-1.47891274418219,-1.59117890452867,0.0363795207394967,-1.37227598369739,-0.802356082733629
"1 244","FultonCountyGovernment","Atlanta, Georgia","UCBdfjTes0C4KkKzXyKiK9zw","(33.751422, -84.39144329999999)",140,34646,5.11342780463149,33.751422,-84.3914433,62578.125,-0.508661616511537,-1.1877726389269,-1.81236728320569,-2.23217480277222,-1.85784133741797,-1.31212036018189,-1.7089049379985
"1 245","WoodburyCountyIowa","Woodbury County, Iowa","UC7eJFP8TlXCX8V3sDDaePBA","(42.3166158, -95.9832577)",144,935777,5.11340884990921,42.3166158,-95.9832577,63515.625,-0.48216489044503,0.103818318941095,-0.754996575802694,-0.798813538711725,0.0267498737354459,-0.529606759753866,0.0692462107581995
"1 246","Kansas City, Mo. City Communications","Kansas City, Missouri","UCYYgwhGr1HSqRi_h5uPF2Kg","(39.0083059, -94.4579961)",720,1406750,5.11275591602894,39.0083059,-94.4579961,198515.625,0.752493542411987,-0.3407369871694,0.340967229450543,0.0413537713313621,-1.11953978564302,-0.0351669837749692,-0.696253243118802
"1 247","City of Enterprise","Enterprise, Alabama","UCcNWtA7WWkhBthBak26TXnQ","(31.3151708, -85.85521609999999)",15,10830,5.11262107675308,31.3151708,-85.8552161,33281.25,0.041961868732421,-0.025666033027907,0.144720827748705,-0.544473308431818,-0.458462683773559,0.112386965683114,-1.54372344454141
"1 248","City of Bristol, VA","Bristol, Virginia","UCsXxrQvvnpoAC60lEn67FhQ","(36.595141, -82.1888089)",48,678150,5.11238582449182,36.595141,-82.1888089,41015.625,-1.05214215204857,-1.08963044267862,-1.64876120015421,-0.759317134164187,-2.69107828349813,-1.92680799409767,-2.39589398291906
"1 249","VirginiaBeachTV","Virginia Beach, Virginia","UCe1QmZhxHuuZuUdQ9FtzTcA","(36.824443, -76.054352)",420,771592,5.11219438243859,36.824443,-76.054352,128203.125,-0.758052655261439,0.198919843726691,1.3685718533679,1.30669764854074,0.107474663720767,-0.978412918743479,-0.77604494400059
"1 250","City of El Monte CA Government","El Monte, California","UCTnXHhiP0BUIOeo3mGSZ4rg","(34.0682658, -118.0616936)",2,5735,5.11206082053976,34.0682658,-118.0616936,30234.375,-1.01452648684378,-0.747645973042792,-0.391586163648464,-0.60643248005709,-0.22892822519621,-0.603525097848742,-0.55440601945698
"1 251","Warren County, Virginia","Warren County, Virginia","UC4VkJGpBCNGqrwOEuxZSQoQ","(38.9331749, -78.24761459999999)",62,734941,5.11104636915781,38.9331749,-78.2476146,44296.875,-1.35608498475911,-0.774613914145142,-0.191241561530129,0.655239784009646,0.524731926352737,0.331386582045225,-0.593321236239137
"1 252","ILSpringfield","Springfield, Illinois","UCA6i8iv1zPHXx-sfI6DYF1w","(39.78172130000001, -89.6501481)",351,1744317,5.11055468133427,39.7817213,-89.6501481,112031.25,-0.328828891827708,0.258949087703211,-0.475528461554609,-0.637824067137105,-1.57344684481741,0.661084762663185,-1.50402387764331
"1 253","DurhamSWCD","Durham, North Carolina","UCMltA0_udTzJ1BXvhKR4WJw","(36.0045172, -78.90172609999999)",3,2552,5.10949808869559,36.0045172,-78.9017261,30468.75,-0.558976913162816,0.559457488703202,-1.07573915592636,-0.0107719597554135,-1.21761929943988,0.841254096690616,-0.297231323913511
"1 254","The Town of Lexington","Lexington, South Carolina","UCsor0AoZVy2UvAW52JOlbxA","(33.9815369, -81.2362107)",52,234044,5.10865683489718,33.9815369,-81.2362107,41953.125,-0.795044017849525,-1.11480911161647,-0.751384683823521,-2.34089735548696,-2.36126057031586,-1.25478472309232,-2.08346181671494
"1 255","BEDFORD TOWNSHIP GOVERNMENT CENTER","Temperance, Michigan","UCb8mpGZJzyC5LmYOC2VKSvQ","(41.7630647, -83.5852664)",55,578236,5.10802621162356,41.7630647,-83.5852664,42656.25,0.186846206483587,-0.341449017895983,-0.6514705316771,-0.542052689718823,-0.0702484046673217,-0.297155825092545,-0.544553856862118
"1 256","Indiana Counties","Indianapolis, Indiana","UChhq084D5FyZpN1i2MRccDA","(39.7697008, -86.1602262)",22,53365,5.10775754729031,39.7697008,-86.1602262,34921.875,0.111706978750904,0.265560937651707,-0.833387567261051,0.113228329222754,-0.652811613536563,0.350380841991796,-0.452820657701634
"1 257","Mitchell, SD","Mitchell, South Dakota","UCOdLoS0nXWs5c1ejBbdrZNQ","(43.7094283, -98.0297992)",89,856575,5.10612319139518,43.7094283,-98.0297992,50625,-0.82364340583373,-0.0723605392503478,-0.776121085643356,-0.490443268993759,0.349002076088223,-0.847424271562985,0.340450570271945
"1 258","CityofChulaVista","Chula Vista, California","UCGCeNmeSButuOp4yFCIh9Iw","(32.6400541, -117.0841955)",9,2129,5.10447615107504,32.6400541,-117.0841955,31875,-0.172265542586066,0.00367071375328318,0.108138592010068,-0.986192554027501,-0.518639461132147,-0.0368384479422875,-0.217497506691447
"1 259","City of Liberty Lake, WA","Liberty Lake, Washington","UCP0FovX6g8NG4J5wKDLt62A","(47.6743428, -117.1124241)",21,274431,5.10427551262363,47.6743428,-117.1124241,34687.5,-0.229709785894475,0.20883866296612,0.124440972572757,0.665017752401652,1.00849336840726,-0.409719904629682,0.572078252767049
"1 260","Akron City Council","Akron, Ohio","UCTRzlObsoxdg6IFgWSFCOgA","(41.0806037, -81.518214)",57,423013,5.10384727100759,41.0806037,-81.518214,43125,-0.282507742118959,-0.282507742118959,-0.662475471991929,-0.869670105130233,-1.05324009063717,-0.939726464779376,-1.51914917774038
"1 261","City of New Carlisle","New Carlisle, Ohio","UChfm1EBjjw6A2GbexgDZ_ag","(39.9361699, -84.0254913)",78,508420,5.10126576423463,39.9361699,-84.0254913,48046.875,-0.205009895920751,-0.205009895920751,0.0875440038976587,0.31243297977903,-1.03480447894519,0.133848951837322,-0.846835665317814
"1 262","Cityof Wayne","Wayne, Michigan","UCwr-VD-I64VKtBOqg6jNXxQ","(42.2814269, -83.3863214)",40,582551,5.10056023230254,42.2814269,-83.3863214,39140.625,-0.37264369395985,-0.889896487118371,-0.2415922526714,-0.454544005011948,0.412140520983591,-0.607564661363975,-0.806591094408664
"1 263","KaysvilleCity","Kaysville, Utah","UCtH-iKmjfeXat6K2wOetoZQ","(41.0352216, -111.9385521)",14,15378,5.10020145696821,41.0352216,-111.9385521,33046.875,0.751495309109888,0.732304746152945,0.928809685270835,0.69127200032159,1.42364701155909,0.597750932671419,1.17184812258908
"1 264","LWVSJC","Sacramento, California","UC0xqyjb977v3IXocgTSD2_g","(38.58017359999999, -121.4918435)",5,28218,5.09972475765848,38.5801736,-121.4918435,30937.5,0.0136583005212471,0.198212087224119,0.165207048345449,0.662301791236119,0.0733005900611903,0.626128833537031,0.491085313147875
"1 265","Salt Lake City Television","Salt Lake City, Utah","UCUzanlS6hJadbrMqnO_iofQ","(40.7324576, -111.9513477)",18,21195,5.09927573904781,40.7324576,-111.9513477,33984.375,0.995478866595004,1.09423352507034,1.07361890842507,0.469405571274642,0.42584379859958,0.796784974252833,1.32515026862929
"1 266","City of Brandon, SD","Brandon, South Dakota","UCkupAgckAKVqifovUqXw_TQ","(43.5946963, -96.5719896)",67,747120,5.09866098216355,43.5946963,-96.5719896,45468.75,-0.749957226688221,-1.46608448375223,-0.726992617081853,0.664011188722518,0.406934960748774,-1.17522587066495,-0.172311773180263
